"","Shape","Rate","EB","n","type","N","serverUtilization","sd","max","se","ci"
"283","1",0.497797,"1",18,"Simulation",10,0.04554442,0.00244895013460137,0.0501151222222222,0.000774426030151625,0.00175187339116488
"284","1",0.497797,"1",20,"Simulation",10,0.0425849765,0.0026322798716829,0.047255955,0.000832399983353372,0.00188301958465594
"285","1",0.497797,"1",22,"Simulation",10,0.0371199154545455,0.00220347160556261,0.0412685181818182,0.000696798903308599,0.00157626863014948
"286","1",0.497797,"1",24,"Simulation",10,0.0345574875,0.00234481347369872,0.0379958,0.000741495126513927,0.00167737851162344
"287","1",0.497797,"1",26,"Simulation",10,0.0325081042307692,0.00203197188626617,0.0365412653846154,0.000642565930202972,0.00145358512157874
"288","1",0.497797,"1",28,"Simulation",10,0.0302402121428571,0.00215014964691803,0.0339349071428571,0.000679937019446781,0.0015381243987932
"289","1",0.497797,"1",30,"Simulation",10,0.0278448193333333,0.00108935246533224,0.0294648966666667,0.00034448349651695,0.000779275809111588
"290","1",0.497797,"1",32,"Simulation",10,0.027363268125,0.0010743471488777,0.02904154375,0.000339738398816155,0.000768541652359558
"291","1",0.497797,"1",34,"Simulation",10,0.0244861082352941,0.00218271449255394,0.02827455,0.000690234927832908,0.00156141988601071
"292","1",0.497797,"1",36,"Simulation",10,0.0241475222222222,0.00156252509859129,0.026324525,0.000494113821272762,0.00111776312002977
"293","1",0.497797,"1",38,"Simulation",10,0.0217077481578947,0.00149677768022707,0.0236322052631579,0.000473322662042072,0.00107073025025319
"294","1",0.497797,"1",40,"Simulation",10,0.02098666925,0.00123761963054983,0.022720005,0.000391369690947356,0.000885339749678681
"295","1",0.497797,"1",42,"Simulation",10,0.0198361466666667,0.00103558590531482,0.0210078761904762,0.000327481017356231,0.000740813529092842
"296","1",0.497797,"1",44,"Simulation",10,0.0185599240909091,0.00120414827078097,0.0214505136363636,0.000380785117622104,0.000861395781315799
"297","1",0.497797,"1",46,"Simulation",10,0.0179564345652174,0.000575936938063693,0.0187327456521739,0.000182127251290459,0.000412000466047461
"298","1",0.497797,"1",48,"Simulation",10,0.0178099114583333,0.000642031696735067,0.0189563229166667,0.00020302824917053,0.000459281808111494
"299","1",0.497797,"1",50,"Simulation",10,0.0160184118,0.000981602206808373,0.017628064,0.00031040987297621,0.000702195917556414
"300","1",0.497797,"2",6,"Simulation",10,0.27650625,0.0105651656020658,0.2893645,0.0033409987159392,0.00755786417616148
"301","1",0.497797,"2",8,"Simulation",10,0.2082333,0.0101368773582935,0.225139,0.00320556208139982,0.00725148522323292
"302","1",0.497797,"2",10,"Simulation",10,0.16242041,0.00880489015723649,0.1770328,0.00278435074444654,0.00629863898029225
"303","1",0.497797,"2",12,"Simulation",10,0.138017158333333,0.00725516826349042,0.145990333333333,0.00229428565203984,0.00519003472126707
"304","1",0.497797,"2",14,"Simulation",10,0.119001271428571,0.0077229234435227,0.1313225,0.00244220282766425,0.00552464661960671
"305","1",0.497797,"2",16,"Simulation",10,0.100766304375,0.00528454456975541,0.107249875,0.00167111972371016,0.0037803354528843
"306","1",0.497797,"2",18,"Simulation",10,0.0933043777777778,0.00616574877969697,0.103885666666667,0.00194978096242462,0.00441071097003643
"307","1",0.497797,"2",20,"Simulation",10,0.082878456,0.00444934940238195,0.08855611,0.0014070078217436,0.00318287282207038
"308","1",0.497797,"2",22,"Simulation",10,0.0736948468181818,0.00281398800244701,0.0783638272727273,0.000889861139612004,0.00201300575086907
"309","1",0.497797,"2",24,"Simulation",10,0.0711909216666667,0.00273844057489462,0.0768040875,0.00086597094536879,0.00195896237684114
"310","1",0.497797,"2",26,"Simulation",10,0.0632018646153846,0.00325595708328765,0.0677998538461538,0.00102962403469475,0.00232917138507392
"311","1",0.497797,"2",28,"Simulation",10,0.0582283225,0.00337217655573939,0.0651055392857143,0.00106637585883582,0.00241230978730054
"312","1",0.497797,"2",30,"Simulation",10,0.0560202633333333,0.00335252522615379,0.06157113,0.00106016156278171,0.00239825207296998
"313","1",0.497797,"2",32,"Simulation",10,0.0527622909375,0.00180022820202652,0.055893440625,0.000569282142647355,0.00128780567664282
"314","1",0.497797,"2",34,"Simulation",10,0.0474414267647059,0.00278658162514498,0.0514544411764706,0.000881194482143167,0.00199340040959842
"315","1",0.497797,"2",36,"Simulation",10,0.0458512838888889,0.00278530339351748,0.0519431472222222,0.00088079026981115,0.00199248601777626
"316","1",0.497797,"2",38,"Simulation",10,0.0443029881578947,0.0029053598783815,0.0487072,0.000918755463815534,0.0020783692533303
"317","1",0.497797,"2",40,"Simulation",10,0.04139187275,0.00198420070366909,0.0448710325,0.000627459355850313,0.00141941167620153
"318","1",0.497797,"2",42,"Simulation",10,0.0398779492857143,0.00167862067714464,0.0421099928571429,0.000530826466723121,0.00120081289390057
"319","1",0.497797,"2",44,"Simulation",10,0.0390123563636364,0.00240680090802759,0.0417610545454545,0.000761097274392863,0.00172172165085401
"320","1",0.497797,"2",46,"Simulation",10,0.0350035586956522,0.00202975946440683,0.0387203413043478,0.000641866300980904,0.00145200245032274
"321","1",0.497797,"2",48,"Simulation",10,0.0346718847916667,0.00107727330271,0.0358088104166667,0.000340663729905566,0.000770634896711428
"322","1",0.497797,"2",50,"Simulation",10,0.0327936758,0.00152628150917405,0.034408996,0.000482652591958918,0.00109183601804299
"323","1",0.497797,"3",6,"Simulation",10,0.419524233333333,0.0223246749310939,0.452923333333333,0.00705968208051193,0.0159701103855082
"324","1",0.497797,"3",8,"Simulation",10,0.318319875,0.0159766228749878,0.342876375,0.0050522517602509,0.0114289875077114
"325","1",0.497797,"3",10,"Simulation",10,0.2536145,0.0149235721793112,0.2841773,0.00471924789125461,0.0106756804202219
"326","1",0.497797,"3",12,"Simulation",10,0.204349733333333,0.0111567730500411,0.220619166666667,0.00352808141757136,0.0079810746496943
"327","1",0.497797,"3",14,"Simulation",10,0.171843978571429,0.011937998925716,0.195891357142857,0.00377512673099059,0.00853992997498133
"328","1",0.497797,"3",16,"Simulation",10,0.1574584,0.0110616442660708,0.17269,0.00349799905473254,0.00791302361712456
"329","1",0.497797,"3",18,"Simulation",10,0.133189794444444,0.00245291650965264,0.136378444444444,0.000775680308073273,0.00175471076494947
"330","1",0.497797,"3",20,"Simulation",10,0.123755385,0.00669668330689197,0.1347245,0.0021176772018607,0.00479051865068364
"331","1",0.497797,"3",22,"Simulation",10,0.114502013636364,0.00482783835512526,0.120787545454545,0.00152669653773167,0.00345362750824891
"332","1",0.497797,"3",24,"Simulation",10,0.105050191666667,0.0050467204468687,0.113785083333333,0.00159591313262479,0.00361020632417088
"333","1",0.497797,"3",26,"Simulation",10,0.0954614776923077,0.00654633790700835,0.106091615384615,0.00207013381192459,0.00468296803059597
"334","1",0.497797,"3",28,"Simulation",10,0.0892067114285714,0.00481779716951441,0.09600725,0.00152352123603779,0.00344644447677805
"335","1",0.497797,"3",30,"Simulation",10,0.0833499506666667,0.00528371750016269,0.0894768366666667,0.00167085818134052,0.00377974380293943
"336","1",0.497797,"3",32,"Simulation",10,0.0767223284375,0.00483668088766329,0.085717084375,0.0015294927920421,0.00345995307496626
"337","1",0.497797,"3",34,"Simulation",10,0.0726448426470588,0.00362362533862109,0.0793806088235294,0.00114589094571415,0.00259218541063288
"338","1",0.497797,"3",36,"Simulation",10,0.0671136544444444,0.00386011824238086,0.0730201111111111,0.00122067656834894,0.0027613622425505
"339","1",0.497797,"3",38,"Simulation",10,0.0659638065789474,0.00465798099721796,0.0746741342105263,0.00147298292489912,0.00333211887423999
"340","1",0.497797,"3",40,"Simulation",10,0.0622312405,0.00297439498789292,0.0655927075,0.000940586282273057,0.00212775399567373
"341","1",0.497797,"3",42,"Simulation",10,0.0596634078571429,0.00341426797695596,0.0655117142857143,0.00107968633493561,0.00244242017614993
"342","1",0.497797,"3",44,"Simulation",10,0.0579841045454545,0.00320090495030611,0.0614420522727273,0.00101221502166754,0.00228978946155716
"343","1",0.497797,"3",46,"Simulation",10,0.0528931104347826,0.00312395130485005,0.0601102304347826,0.000987880142278118,0.00223474013984056
"344","1",0.497797,"3",48,"Simulation",10,0.0517846802083333,0.0034966219635915,0.0590845958333333,0.00110572895215195,0.00250133266922389
"345","1",0.497797,"3",50,"Simulation",10,0.0504037272,0.0026458467853431,0.055564994,0.00083669021815188,0.00189272477003547
"346","1",0.497797,"4",6,"Simulation",10,0.535926233333333,0.0192631789777388,0.558015,0.00609155205451284,0.0137800481126744
"347","1",0.497797,"4",8,"Simulation",10,0.4080017375,0.0282242477755319,0.46534975,0.00892529082156216,0.0201904105620539
"348","1",0.497797,"4",10,"Simulation",10,0.3223986,0.0171272070226163,0.3490913,0.00541609841486984,0.0122520658236178
"349","1",0.497797,"4",12,"Simulation",10,0.27619745,0.0112982872042078,0.302785666666667,0.00357283212240326,0.00808230777717004
"350","1",0.497797,"4",14,"Simulation",10,0.239749264285714,0.0190578081818503,0.275782142857143,0.00602660810652395,0.0136331346955509
"351","1",0.497797,"4",16,"Simulation",10,0.20580414375,0.00828859878860809,0.217571625,0.00262108507833141,0.00592930638425089
"352","1",0.497797,"4",18,"Simulation",10,0.185666211111111,0.0117868734013779,0.205299111111111,0.00372733664404102,0.00843182128747762
"353","1",0.497797,"4",20,"Simulation",10,0.165016685,0.0113473115908583,0.18705,0.0035883349946741,0.00811737771072148
"354","1",0.497797,"4",22,"Simulation",10,0.150801013636364,0.0112868686886686,0.176044409090909,0.00356922127074307,0.00807413946322315
"355","1",0.497797,"4",24,"Simulation",10,0.138138754166667,0.0076443880265413,0.152391166666667,0.00241736774819902,0.00546846576670578
"356","1",0.497797,"4",26,"Simulation",10,0.126742403846154,0.00628519705261658,0.135890076923077,0.00198755382292456,0.00449615911697574
"357","1",0.497797,"4",28,"Simulation",10,0.116109207142857,0.00382628672786156,0.123038607142857,0.00120997810409154,0.00273716063499967
"358","1",0.497797,"4",30,"Simulation",10,0.108721311666667,0.00421242515248778,0.1152217,0.00133208579548435,0.00301338742371666
"359","1",0.497797,"4",32,"Simulation",10,0.1040362121875,0.00565356222088649,0.11540615625,0.00178781335114813,0.004044314778046
"360","1",0.497797,"4",34,"Simulation",10,0.0983128088235294,0.00650075301460703,0.108815244117647,0.00205571860323641,0.00465035856300875
"361","1",0.497797,"4",36,"Simulation",10,0.0932171752777778,0.0045581697902111,0.0986019527777778,0.0014414198498839,0.00326071823801437
"362","1",0.497797,"4",38,"Simulation",10,0.0880597089473684,0.00427510099871229,0.0960618394736842,0.00135190563831914,0.00305822302315092
"363","1",0.497797,"4",40,"Simulation",10,0.08255508925,0.00570123056844066,0.09275167,0.0018028874062049,0.00407841465966509
"364","1",0.497797,"4",42,"Simulation",10,0.0786195142857143,0.0022966725695083,0.0815646904761905,0.000726271635927761,0.00164294058335116
"365","1",0.497797,"4",44,"Simulation",10,0.0766409425,0.00301696965913144,0.0817037045454545,0.000954049575447716,0.00215821008076364
"366","1",0.497797,"4",46,"Simulation",10,0.0727786265217391,0.0055660318697043,0.0791337891304348,0.00176013382373511,0.00398169933684578
"367","1",0.497797,"4",48,"Simulation",10,0.069402499375,0.00456334235380848,0.0756407416666667,0.00144305555811488,0.00326441846710533
"368","1",0.497797,"4",50,"Simulation",10,0.0675004146,0.00522258169282622,0.073282976,0.00165152534156287,0.0037360098809592
"369","1",0.497797,"5",6,"Simulation",10,0.683274483333333,0.0239663505343403,0.720461666666667,0.0075788254890509,0.0171444943656541
"370","1",0.497797,"5",8,"Simulation",10,0.5084346375,0.0241548639181499,0.54170475,0.00763843865527727,0.0172793487166302
"371","1",0.497797,"5",10,"Simulation",10,0.40680926,0.0120075846008725,0.4187631,0.0037971316535921,0.00858970856826117
"372","1",0.497797,"5",12,"Simulation",10,0.339129033333333,0.01853409923932,0.362520666666667,0.00586099679758455,0.0132584958867932
"373","1",0.497797,"5",14,"Simulation",10,0.298802621428571,0.013983782689992,0.322482642857143,0.00442206036052108,0.0100033955188788
"374","1",0.497797,"5",16,"Simulation",10,0.2586246125,0.0214059515282071,0.28153675,0.00676915623122965,0.0153128952545762
"375","1",0.497797,"5",18,"Simulation",10,0.222502966666667,0.014797661389335,0.254094444444444,0.00467943140342302,0.0105856092670762
"376","1",0.497797,"5",20,"Simulation",10,0.206752965,0.0146817224609196,0.2282496,0.00464276829509585,0.0105026715539635
"377","1",0.497797,"5",22,"Simulation",10,0.181546913636364,0.0130415458723923,0.215214227272727,0.00412409891663273,0.00932935990434905
"378","1",0.497797,"5",24,"Simulation",10,0.1753923625,0.00784570715986571,0.195303958333333,0.00248103044798664,0.00561248079903342
"379","1",0.497797,"5",26,"Simulation",10,0.161013753846154,0.00656586496761185,0.1760055,0.00207630881067611,0.00469693684825199
"380","1",0.497797,"5",28,"Simulation",10,0.147967157142857,0.00568135185594542,0.1570205,0.00179660120536124,0.00406419428539981
"381","1",0.497797,"5",30,"Simulation",10,0.137732793333333,0.00962417981748106,0.1524184,0.00304343288342638,0.00688472349673857
"382","1",0.497797,"5",32,"Simulation",10,0.129086615625,0.00620637306570055,0.13437353125,0.00196262748963356,0.00443977183357921
"383","1",0.497797,"5",34,"Simulation",10,0.121012991176471,0.00415292484596694,0.128136029411765,0.00131327014647595,0.00297082346853961
"384","1",0.497797,"5",36,"Simulation",10,0.114310249444444,0.00666847340482837,0.122986,0.00210875644755157,0.00477033850242569
"385","1",0.497797,"5",38,"Simulation",10,0.105999216842105,0.00592458658652846,0.114640789473684,0.00187351878083122,0.0042381939296943
"386","1",0.497797,"5",40,"Simulation",10,0.10283876575,0.00526904968092089,0.109788595,0.00166621980962935,0.00376925107714929
"387","1",0.497797,"5",42,"Simulation",10,0.0959818554761905,0.00667021688987165,0.104275669047619,0.00210930778593189,0.00477158571649185
"388","1",0.497797,"5",44,"Simulation",10,0.0939179538636364,0.00492030094346739,0.0995300522727273,0.00155593577548323,0.00351977125936338
"389","1",0.497797,"5",46,"Simulation",10,0.0882649726086956,0.00691500437380482,0.0992213,0.00218671638512496,0.00494669613361863
"390","1",0.497797,"5",48,"Simulation",10,0.0867984716666667,0.0035009934446168,0.0916977729166667,0.00110711133583076,0.00250445983836465
"391","1",0.497797,"5",50,"Simulation",10,0.0830935024,0.00467762377031062,0.090180156,0.00147919451515258,0.00334617046762424
"392","1",0.497797,"6",6,"Simulation",10,0.823078616666667,0.0620648997164671,0.922154333333333,0.0196266445853975,0.0443985546305515
"393","1",0.497797,"6",8,"Simulation",10,0.6248597375,0.0283884194490299,0.667596,0.00897720646311569,0.0203078519024555
"394","1",0.497797,"6",10,"Simulation",10,0.50789163,0.0339328586662299,0.5571828,0.010730512090587,0.0242741047862141
"395","1",0.497797,"6",12,"Simulation",10,0.412239,0.0201340227334369,0.4491555,0.00636693702992699,0.0144030122073345
"396","1",0.497797,"6",14,"Simulation",10,0.354505285714286,0.019350813333906,0.383628428571429,0.00611926447118993,0.0138427379545589
"397","1",0.497797,"6",16,"Simulation",10,0.30502729375,0.0176334775301546,0.33599175,0.00557619520646889,0.0126142299274746
"398","1",0.497797,"6",18,"Simulation",10,0.276422383333333,0.0111467806442381,0.296657555555556,0.00352492154140715,0.00797392651319587
"399","1",0.497797,"6",20,"Simulation",10,0.2559623,0.0133324797097581,0.2813142,0.00421610027408162,0.00953748143408921
"400","1",0.497797,"6",22,"Simulation",10,0.23158675,0.0146972315706793,0.262706,0.00464767270622805,0.0105137661027355
"401","1",0.497797,"6",24,"Simulation",10,0.206128070833333,0.0102374808041668,0.225041666666667,0.00323737568434192,0.00732345259300281
"402","1",0.497797,"6",26,"Simulation",10,0.194256696153846,0.013728872356352,0.220749461538462,0.00434145063517951,0.00982104365130614
"403","1",0.497797,"6",28,"Simulation",10,0.184699785714286,0.0115722711063908,0.204612642857143,0.00365947343971516,0.00827830405372144
"404","1",0.497797,"6",30,"Simulation",10,0.16649617,0.00929490179737404,0.183205,0.00293930603072948,0.00664917219107066
"405","1",0.497797,"6",32,"Simulation",10,0.1565499125,0.00671848206130469,0.171097625,0.00212457057327058,0.00480611254019434
"406","1",0.497797,"6",34,"Simulation",10,0.146622191176471,0.00828481133716376,0.163821382352941,0.00261988738102227,0.00592659700470415
"407","1",0.497797,"6",36,"Simulation",10,0.139220844444444,0.0102411499321688,0.1566985,0.00323853596449324,0.00732607732905798
"408","1",0.497797,"6",38,"Simulation",10,0.133031807894737,0.0089839769757107,0.146683184210526,0.0028409829689757,0.0064267499726561
"409","1",0.497797,"6",40,"Simulation",10,0.1228257625,0.00588567680001216,0.13303645,0.00186121442596498,0.00421035954520002
"410","1",0.497797,"6",42,"Simulation",10,0.117195706666667,0.005601389155166,0.124952047619048,0.00177131477912909,0.00400699241517718
"411","1",0.497797,"6",44,"Simulation",10,0.113733395681818,0.00421529367986948,0.1194665,0.00133299290349002,0.00301543944458913
"412","1",0.497797,"6",46,"Simulation",10,0.104055865652174,0.00657644660947615,0.115757326086957,0.00207965501964365,0.00470450649883612
"413","1",0.497797,"6",48,"Simulation",10,0.105468099791667,0.00799334340990564,0.116017610416667,0.00252771712951987,0.0057180934100711
"414","1",0.497797,"6",50,"Simulation",10,0.095858615,0.00550126120367299,0.105140024,0.00173965154071261,0.00393536519359596
"415","1",2.00885,"1",6,"Simulation",10,0.559978183333333,0.0207997136274579,0.593974833333333,0.00657744697420101,0.0148792187856142
"416","1",2.00885,"1",8,"Simulation",10,0.4184358125,0.00988634332875723,0.432864625,0.00312633626492837,0.00707226397502349
"417","1",2.00885,"1",10,"Simulation",10,0.33452346,0.00985510912056394,0.3497236,0.0031164591410481,0.0070499203684899
"418","1",2.00885,"1",12,"Simulation",10,0.283322858333333,0.00671917268754237,0.292992666666667,0.00212478896846288,0.00480660658444291
"419","1",2.00885,"1",14,"Simulation",10,0.237605478571429,0.00917938928664612,0.256347357142857,0.002902777767515,0.00656653951879543
"420","1",2.00885,"1",16,"Simulation",10,0.21258914375,0.00505839178706015,0.222637,0.00159960393445995,0.00361855549797877
"421","1",2.00885,"1",18,"Simulation",10,0.187355488888889,0.00508107847465174,0.194821,0.00160677809499536,0.00363478457662102
"422","1",2.00885,"1",20,"Simulation",10,0.165133545,0.00337863011263852,0.1695333,0.0010684166527169,0.00241692638379641
"423","1",2.00885,"1",22,"Simulation",10,0.152990540909091,0.00526320445544197,0.161726181818182,0.00166437138703428,0.00376506965473599
"424","1",2.00885,"1",24,"Simulation",10,0.139284175,0.00399417520721823,0.145748708333333,0.00126306910285846,0.00285726081814037
"425","1",2.00885,"1",26,"Simulation",10,0.127496096153846,0.00270145768557873,0.130151346153846,0.00085427592889958,0.00193250641156627
"426","1",2.00885,"1",28,"Simulation",10,0.120666767857143,0.00451137438688378,0.129643321428571,0.00142662184402984,0.00322724282307648
"427","1",2.00885,"1",30,"Simulation",10,0.113059856666667,0.00299430028970887,0.1173615,0.000946880891398205,0.0021419933907932
"428","1",2.00885,"1",32,"Simulation",10,0.104146893125,0.00209407046256549,0.10757209375,0.000662203224258931,0.00149800776698541
"429","1",2.00885,"1",34,"Simulation",10,0.0991682488235294,0.00289672696873356,0.10348165,0.000916025498083339,0.00207219364179502
"430","1",2.00885,"1",36,"Simulation",10,0.0926919630555555,0.00304432959016197,0.098180975,0.000962701545315876,0.00217778219637321
"431","1",2.00885,"1",38,"Simulation",10,0.0870573652631579,0.00227690784725749,0.0903266447368421,0.000720021481964443,0.00162880175279444
"432","1",2.00885,"1",40,"Simulation",10,0.08331780675,0.00192064440062952,0.0850574675,0.000607361088123821,0.00137394623590421
"433","1",2.00885,"1",42,"Simulation",10,0.0801275419047619,0.00277864310026264,0.0834550380952381,0.000878684100154156,0.00198772153100062
"434","1",2.00885,"1",44,"Simulation",10,0.0757937593181818,0.00191836461377458,0.0786412909090909,0.000606640156219691,0.0013723153746334
"435","1",2.00885,"1",46,"Simulation",10,0.0721324145652174,0.00204172889357945,0.0751507782608696,0.000645651366828661,0.00146056486414191
"436","1",2.00885,"1",48,"Simulation",10,0.070161634375,0.00137141214394831,0.0723253395833333,0.000433678598569137,0.000981049148105462
"437","1",2.00885,"1",50,"Simulation",10,0.0666588262,0.00157411544383743,0.06913041,0.000497779010257314,0.00112605435354418
"439","1",2.00885,"2",8,"Simulation",10,0.834017975,0.0210163578048445,0.863912375,0.00664595587843652,0.015034196694046
"440","1",2.00885,"2",10,"Simulation",10,0.67537616,0.00987035555716656,0.689326,0.00312128048763466,0.00706082701220503
"441","1",2.00885,"2",12,"Simulation",10,0.561027416666667,0.0108772988858663,0.578521416666667,0.00343970392697496,0.00778115087631151
"442","1",2.00885,"2",14,"Simulation",10,0.481601178571429,0.0133484229584475,0.496726428571429,0.00422114197199771,0.00954888654714276
"443","1",2.00885,"2",16,"Simulation",10,0.4206435625,0.0148066542529003,0.4455841875,0.00468227519657837,0.0105920423741321
"444","1",2.00885,"2",18,"Simulation",10,0.371497727777778,0.00961963488324806,0.382468722222222,0.00304199564902718,0.00688147224664781
"445","1",2.00885,"2",20,"Simulation",10,0.33302721,0.00329574278972131,0.33743305,0.00104220537975967,0.00235763236493016
"446","1",2.00885,"2",22,"Simulation",10,0.302180409090909,0.00671713096164062,0.310395590909091,0.00212414331804215,0.00480514602171899
"447","1",2.00885,"2",24,"Simulation",10,0.28175195,0.00782354293300766,0.294481666666667,0.00247402150404183,0.00559662546628502
"448","1",2.00885,"2",26,"Simulation",10,0.256327665384615,0.00664688551790358,0.263752615384615,0.00210192975829632,0.00475489545842872
"449","1",2.00885,"2",28,"Simulation",10,0.239349257142857,0.00474818908440812,0.244298107142857,0.00150150922678792,0.00339664985238588
"450","1",2.00885,"2",30,"Simulation",10,0.22696196,0.00603235674645439,0.236985666666667,0.00190759869774787,0.00431528805785488
"451","1",2.00885,"2",32,"Simulation",10,0.2059303125,0.00677903419935305,0.21917553125,0.00214371884061316,0.00484942893031852
"452","1",2.00885,"2",34,"Simulation",10,0.199268214705882,0.0045234391378893,0.206519705882353,0.00143043705328786,0.0032358734260271
"453","1",2.00885,"2",36,"Simulation",10,0.183873588888889,0.0038307678557987,0.188131333333333,0.00121139516116833,0.00274036624081603
"454","1",2.00885,"2",38,"Simulation",10,0.174103810526316,0.00589769706186651,0.184888736842105,0.00186501556651812,0.00421895832252911
"455","1",2.00885,"2",40,"Simulation",10,0.16843223,0.00664989928514795,0.180480725,0.0021028827951793,0.00475705137763997
"456","1",2.00885,"2",42,"Simulation",10,0.157276328571429,0.00572763449623834,0.165674547619048,0.00181123706130643,0.0040973028917599
"457","1",2.00885,"2",44,"Simulation",10,0.154119863636364,0.00362658918775039,0.162757045454545,0.00114682819710312,0.00259430562057579
"458","1",2.00885,"2",46,"Simulation",10,0.148700397826087,0.00440411723956636,0.158361652173913,0.00139270415594431,0.00315051568202826
"459","1",2.00885,"2",48,"Simulation",10,0.139611289583333,0.0032936056598678,0.144752916666667,0.00104152955996041,0.0023561035543305
"460","1",2.00885,"2",50,"Simulation",10,0.13657456,0.00351874557800867,0.14371472,0.00111272505331531,0.00251715894958224
"464","1",2.00885,"3",12,"Simulation",10,0.835437,0.0230050867616716,0.867929583333333,0.00727484719366694,0.0164568476874161
"465","1",2.00885,"3",14,"Simulation",10,0.715673164285714,0.018446593145628,0.741749214285714,0.00583332494106345,0.0131958977983561
"466","1",2.00885,"3",16,"Simulation",10,0.6279795875,0.0215599654987339,0.661257875,0.00681785972506473,0.0154230702120086
"467","1",2.00885,"3",18,"Simulation",10,0.561908955555556,0.0110661340197254,0.578129,0.00349941883950069,0.00791623539340748
"468","1",2.00885,"3",20,"Simulation",10,0.49964503,0.0162745604400651,0.5287603,0.0051464678908678,0.0116421192024376
"469","1",2.00885,"3",22,"Simulation",10,0.462129372727273,0.0196509670834277,0.506204954545455,0.00621418142086275,0.0140574550121322
"470","1",2.00885,"3",24,"Simulation",10,0.41846835,0.00974380605397683,0.429776291666667,0.00308126202095043,0.0069702989511511
"471","1",2.00885,"3",26,"Simulation",10,0.387008469230769,0.0111569646124817,0.403985423076923,0.00352814199493399,0.00798121168520907
"472","1",2.00885,"3",28,"Simulation",10,0.361129160714286,0.0125496462375185,0.381580714285714,0.00396854659399209,0.00897747610349762
"473","1",2.00885,"3",30,"Simulation",10,0.33795527,0.0133251776040831,0.3543604,0.00421379114551681,0.0095322578223665
"474","1",2.00885,"3",32,"Simulation",10,0.316819596875,0.01175277859363,0.33349840625,0.00371655491915413,0.00840743133129741
"475","1",2.00885,"3",34,"Simulation",10,0.298041682352941,0.00630523555222566,0.309422970588235,0.00199389055289027,0.00451049379605639
"476","1",2.00885,"3",36,"Simulation",10,0.276459516666667,0.00737625541844561,0.289573638888889,0.00233257677254465,0.0052766552537886
"477","1",2.00885,"3",38,"Simulation",10,0.266082805263158,0.00700905679365549,0.277555394736842,0.00221645837174282,0.00501397718168206
"478","1",2.00885,"3",40,"Simulation",10,0.252052295,0.00470384545968331,0.2594353,0.0014874865414041,0.00336492833420321
"479","1",2.00885,"3",42,"Simulation",10,0.242914247619048,0.00898512992642899,0.254054666666667,0.00284134756400567,0.00642757474391467
"480","1",2.00885,"3",44,"Simulation",10,0.227997570454545,0.00832529076359353,0.243740727272727,0.0026326880996118,0.00595555424195042
"481","1",2.00885,"3",46,"Simulation",10,0.218529076086957,0.00300688358260814,0.221524869565217,0.000950860078000878,0.00215099493626855
"482","1",2.00885,"3",48,"Simulation",10,0.210410952083333,0.00422691044401483,0.2198760625,0.00133666644686405,0.00302374957704554
"483","1",2.00885,"3",50,"Simulation",10,0.19895751,0.00500846135044155,0.20710432,0.00158381454403181,0.00358283741532552
"489","1",2.00885,"4",16,"Simulation",10,0.84126881875,0.0382760308125744,0.8920611875,0.0121039437158521,0.0273810229749211
"490","1",2.00885,"4",18,"Simulation",10,0.737561022222222,0.0113792254026448,0.754552055555556,0.00359842702808043,0.00814020747637881
"491","1",2.00885,"4",20,"Simulation",10,0.66065402,0.0200899694854754,0.69019795,0.00635300616973834,0.0143714984121748
"492","1",2.00885,"4",22,"Simulation",10,0.60362525,0.0132299007937343,0.623944818181818,0.004183661972627,0.00946410089810464
"493","1",2.00885,"4",24,"Simulation",10,0.5593318875,0.0119369480313061,0.581135333333333,0.00377479440899901,0.00853917821040773
"494","1",2.00885,"4",26,"Simulation",10,0.517795946153846,0.0161251848684947,0.541855153846154,0.00509923118757259,0.0115352623557313
"495","1",2.00885,"4",28,"Simulation",10,0.469905464285714,0.012352718430905,0.495262214285714,0.00390627255364011,0.00883660243705901
"496","1",2.00885,"4",30,"Simulation",10,0.44137158,0.0188992356121159,0.462928,0.00597646305704529,0.0135196987126939
"497","1",2.00885,"4",32,"Simulation",10,0.41629794375,0.0131779099247148,0.44384859375,0.00416722101626369,0.00942690887090412
"498","1",2.00885,"4",34,"Simulation",10,0.391584467647059,0.0114817375459927,0.411374794117647,0.00363084421416091,0.00821354024606853
"499","1",2.00885,"4",36,"Simulation",10,0.375179497222222,0.00955244889315757,0.39061425,0.00302074957347323,0.0068334102846521
"500","1",2.00885,"4",38,"Simulation",10,0.357089292105263,0.0121849012297023,0.374712842105263,0.00385320409500458,0.00871655324323799
"501","1",2.00885,"4",40,"Simulation",10,0.3300709975,0.00928518248363317,0.34788895,0.00293623251385799,0.00664221941286484
"502","1",2.00885,"4",42,"Simulation",10,0.321704376190476,0.0114252585104655,0.331907666666667,0.00361298397492937,0.00817313757796161
"503","1",2.00885,"4",44,"Simulation",10,0.305299893181818,0.0110718202976581,0.322103659090909,0.00350121699846829,0.00792030311159588
"504","1",2.00885,"4",46,"Simulation",10,0.290603058695652,0.0078223910126578,0.299763152173913,0.00247365723484297,0.00559580143210762
"505","1",2.00885,"4",48,"Simulation",10,0.276893691666667,0.00527317183067695,0.28426375,0.00166752334783789,0.00377219988544473
"506","1",2.00885,"4",50,"Simulation",10,0.268773848,0.00438788528715851,0.27946042,0.00138757116189629,0.00313890404277591
