"","Shape","Rate","EB","n","type","N","Crowdsourcing_completion_times.queue_queueingTime.mean","sd","se","ci"
"482","1",2.00885,"3",48,"Simulation",10,5.85943833333333,0.382685601548733,0.121015812864566,0.273756787883425
"483","1",2.00885,"3",50,"Simulation",10,5.53717666666667,0.338076754489163,0.106909256814331,0.241845541071972
"489","1",2.00885,"4",16,"Simulation",10,165.408911666667,47.0152017356437,14.8675122136936,33.6326492471967
"490","1",2.00885,"4",18,"Simulation",10,82.00369,7.02899219612317,2.22276249952982,5.02823810951062
"491","1",2.00885,"4",20,"Simulation",10,55.52832,5.93077446866744,1.8754755609764,4.24262047391575
"492","1",2.00885,"4",22,"Simulation",10,43.4558966666667,3.53846965353668,1.11896235365628,2.53126870322509
"493","1",2.00885,"4",24,"Simulation",10,35.8494483333333,2.61404734210308,0.826634351255509,1.8699768187077
"494","1",2.00885,"4",26,"Simulation",10,29.7338233333333,2.10788058557335,0.666570368606124,1.50788693385138
"495","1",2.00885,"4",28,"Simulation",10,23.9293933333333,1.50953088208323,0.477355578574605,1.07985334127423
"496","1",2.00885,"4",30,"Simulation",10,21.584825,1.37470056688563,0.434718489208324,0.983401544163424
"497","1",2.00885,"4",32,"Simulation",10,18.33614,1.35392952834643,0.428150110093223,0.968542838300225
"498","1",2.00885,"4",34,"Simulation",10,16.5654016666667,0.974977160968652,0.308314849530556,0.697456645262598
"499","1",2.00885,"4",36,"Simulation",10,15.4132316666667,1.13837190055728,0.359984803009571,0.814342200626601
"500","1",2.00885,"4",38,"Simulation",10,13.86905,1.06252253748065,0.335999128370048,0.760082834936257
"501","1",2.00885,"4",40,"Simulation",10,12.1156166666667,0.631592119025257,0.199726964833198,0.451813784101364
"502","1",2.00885,"4",42,"Simulation",10,11.6758733333333,0.79685108675134,0.251986439011466,0.5700329279378
"503","1",2.00885,"4",44,"Simulation",10,10.4447766666667,0.801146199231582,0.253344672835884,0.573105466312462
"504","1",2.00885,"4",46,"Simulation",10,9.798465,0.700435473779714,0.221497145112304,0.501061353355153
"505","1",2.00885,"4",48,"Simulation",10,8.98898833333333,0.38831820349242,0.12279699799408,0.277786108582424
"506","1",2.00885,"4",50,"Simulation",10,8.29965333333333,0.271943929950711,0.0859962214501526,0.194536968327043
"513","1",2.00885,"5",18,"Simulation",10,355.027571666667,143.178121704861,45.2768975692152,102.423458145481
"514","1",2.00885,"5",20,"Simulation",10,142.458035,15.9116086695684,5.03169246331177,11.3824791468785
"515","1",2.00885,"5",22,"Simulation",10,93.2613216666667,12.0189875264076,3.80073757526011,8.59786572979095
"516","1",2.00885,"5",24,"Simulation",10,70.1001883333333,10.00254835236,3.1630835199422,7.15539204116621
"517","1",2.00885,"5",26,"Simulation",10,53.0201466666667,7.02346310978379,2.2210140489086,5.02428283941404
"518","1",2.00885,"5",28,"Simulation",10,42.999575,4.17702078727903,1.32088995216714,2.98806066656307
"519","1",2.00885,"5",30,"Simulation",10,36.66805,4.26531481002774,1.34881097373361,3.0512224054923
"520","1",2.00885,"5",32,"Simulation",10,30.74247,2.39171613050928,0.756327048897385,1.71093065108125
"521","1",2.00885,"5",34,"Simulation",10,27.244065,2.90802101637771,0.919596989539137,2.08027291677363
"522","1",2.00885,"5",36,"Simulation",10,21.7300016666667,1.93078536907848,0.610567943921684,1.38120064771741
"523","1",2.00885,"5",38,"Simulation",10,21.0145183333333,2.09201442516286,0.661553048144252,1.4965369664305
"524","1",2.00885,"5",40,"Simulation",10,17.88042,0.819949463957654,0.259290787234033,0.586556511589052
"525","1",2.00885,"5",42,"Simulation",10,16.4666183333333,1.45860112018521,0.461250173745827,1.04342038438104
"526","1",2.00885,"5",44,"Simulation",10,15.0289516666667,0.970955774553553,0.307043175488218,0.69457991871898
"527","1",2.00885,"5",46,"Simulation",10,13.51916,0.860850727987463,0.272224902585444,0.615815513275705
"528","1",2.00885,"5",48,"Simulation",10,12.45986,0.780698202908583,0.246878448639141,0.558477850929542
"529","1",2.00885,"5",50,"Simulation",10,11.9651766666667,0.710072235596796,0.224544556773357,0.507955077472197
"538","1",2.00885,"6",22,"Simulation",10,348.055116666667,265.85481433006,84.0706740204161,190.181077416557
"539","1",2.00885,"6",24,"Simulation",10,148.911885,24.4783346982598,7.74072909744313,17.5107457730615
"540","1",2.00885,"6",26,"Simulation",10,104.772875,14.9134024725612,4.71603194760803,10.6684054502667
"541","1",2.00885,"6",28,"Simulation",10,72.2908683333333,6.16909354661942,1.95083867059635,4.41310367215326
"542","1",2.00885,"6",30,"Simulation",10,56.8398,6.45125151306433,2.04006485398908,4.61494732202427
"543","1",2.00885,"6",32,"Simulation",10,45.965305,6.75930994913385,2.13748148502998,4.83531905170912
"544","1",2.00885,"6",34,"Simulation",10,41.4662433333333,5.2626025856527,1.66418105909539,3.76463910302574
"545","1",2.00885,"6",36,"Simulation",10,34.9951783333333,3.7894047558645,1.19831500048061,2.71077686162575
"546","1",2.00885,"6",38,"Simulation",10,29.83988,2.49319641790599,0.788417933475594,1.78352527549037
"547","1",2.00885,"6",40,"Simulation",10,26.9807716666667,2.1540146119134,0.681159228692999,1.54088922819397
"548","1",2.00885,"6",42,"Simulation",10,24.478975,2.15497627587483,0.681463333539181,1.54157716115
"549","1",2.00885,"6",44,"Simulation",10,20.5190116666667,1.51900668209524,0.480352089643628,1.08663192025242
"550","1",2.00885,"6",46,"Simulation",10,19.17857,0.851677184424437,0.26932397339805,0.609253155535672
"551","1",2.00885,"6",48,"Simulation",10,18.1796483333333,1.93704359901171,0.612546969992687,1.38567751571929
"552","1",2.00885,"6",50,"Simulation",10,16.60722,1.53597398911393,0.48571762323747,1.09876960050396
"553","1/0.484071",0.497797,"1",6,"Simulation",10,17.115217,1.20394425691137,0.380720602771885,0.86124983858527
"554","1/0.484071",0.497797,"1",8,"Simulation",10,11.9551531666667,1.20942503690534,0.382453777585408,0.865170552404063
"555","1/0.484071",0.497797,"1",10,"Simulation",10,9.898663,1.69146479153914,0.534888132324558,1.21000101983375
"556","1/0.484071",0.497797,"1",12,"Simulation",10,7.65933166666667,0.569793884050395,0.180184647043313,0.407605989935298
"557","1/0.484071",0.497797,"1",14,"Simulation",10,6.806349,0.821049438667699,0.259638629779265,0.587343386094276
"558","1/0.484071",0.497797,"1",16,"Simulation",10,5.66636816666667,0.730945421063526,0.231145237583156,0.522886854845428
"559","1/0.484071",0.497797,"1",18,"Simulation",10,4.85813733333333,0.616110650151215,0.1948312945165,0.440739008427748
"560","1/0.484071",0.497797,"1",20,"Simulation",10,4.1963165,0.525757682180568,0.166259177302152,0.376104388814999
"561","1/0.484071",0.497797,"1",22,"Simulation",10,3.90077616666667,0.305340257538189,0.0965570675163075,0.218427261900805
"562","1/0.484071",0.497797,"1",24,"Simulation",10,3.43018583333333,0.345622312677473,0.10929537182357,0.247243308231383
"563","1/0.484071",0.497797,"1",26,"Simulation",10,3.133925,0.323488682627803,0.10229610343912,0.231409863121152
"564","1/0.484071",0.497797,"1",28,"Simulation",10,3.00212883333333,0.234955505883758,0.0742994547389768,0.168077043729777
"565","1/0.484071",0.497797,"1",30,"Simulation",10,2.5093895,0.146596909596066,0.0463580132265364,0.104869111673503
"566","1/0.484071",0.497797,"1",32,"Simulation",10,2.44394566666667,0.287182623404183,0.0908151194379596,0.205438072926955
"567","1/0.484071",0.497797,"1",34,"Simulation",10,2.20516583333333,0.277326888487092,0.087698462402674,0.198387704890598
"568","1/0.484071",0.497797,"1",36,"Simulation",10,1.9827045,0.239692984932719,0.0757975771551814,0.171466032084343
"569","1/0.484071",0.497797,"1",38,"Simulation",10,1.9690865,0.130560784295886,0.0412869451472942,0.0933975586950081
"570","1/0.484071",0.497797,"1",40,"Simulation",10,1.71094733333333,0.275559694403505,0.0871396265655029,0.197123530398713
"571","1/0.484071",0.497797,"1",42,"Simulation",10,1.64337616666667,0.161951068919303,0.0512134247283902,0.115852815580755
"572","1/0.484071",0.497797,"1",44,"Simulation",10,1.53149066666667,0.161407888356115,0.0510416559523496,0.115464247613689
"573","1/0.484071",0.497797,"1",46,"Simulation",10,1.50651,0.220872560794066,0.0698460364743257,0.158002711703461
"574","1/0.484071",0.497797,"1",48,"Simulation",10,1.41616983333333,0.188221012131178,0.0595207101836707,0.134645200876827
"575","1/0.484071",0.497797,"1",50,"Simulation",10,1.20436416666667,0.104694099109864,0.0331071810766576,0.0748936468126181
"576","1/0.484071",0.497797,"2",6,"Simulation",10,32.8991566666667,2.32222956430525,0.734353467298503,1.661222956075
"577","1/0.484071",0.497797,"2",8,"Simulation",10,23.9964933333333,3.23182104828849,1.02199155026646,2.31190550575452
"578","1/0.484071",0.497797,"2",10,"Simulation",10,20.2369983333333,2.23083283189372,0.705451282786766,1.59584167236126
"579","1/0.484071",0.497797,"2",12,"Simulation",10,15.44846,1.39980107319523,0.4426559662445,1.00135736469536
"580","1/0.484071",0.497797,"2",14,"Simulation",10,12.40934,1.0905474780422,0.344861392716581,0.780130669706378
"581","1/0.484071",0.497797,"2",16,"Simulation",10,11.1965716666667,0.690062572581038,0.218216945739134,0.493641026847729
"582","1/0.484071",0.497797,"2",18,"Simulation",10,9.40642166666667,0.731280155189143,0.231251089807909,0.523126309213853
"583","1/0.484071",0.497797,"2",20,"Simulation",10,8.37431166666667,1.06320790546816,0.336215860757639,0.760573117659256
"584","1/0.484071",0.497797,"2",22,"Simulation",10,8.292195,0.941852113206333,0.297839789677476,0.673760413585214
"585","1/0.484071",0.497797,"2",24,"Simulation",10,6.73051333333333,0.700348772098764,0.221469727633428,0.500999330708926
"586","1/0.484071",0.497797,"2",26,"Simulation",10,5.79876,0.701778133276949,0.221921731325636,0.502021834098867
"587","1/0.484071",0.497797,"2",28,"Simulation",10,5.37815333333333,0.282247758555983,0.0892545781514184,0.201907883277763
"588","1/0.484071",0.497797,"2",30,"Simulation",10,4.972695,0.420453581358466,0.132959096746767,0.300774373064878
"589","1/0.484071",0.497797,"2",32,"Simulation",10,4.811765,0.561423474961329,0.177537691276431,0.401618159987635
"590","1/0.484071",0.497797,"2",34,"Simulation",10,4.52685333333333,0.469221719012017,0.148380935969751,0.335660997126673
"591","1/0.484071",0.497797,"2",36,"Simulation",10,4.10512166666667,0.540936254605195,0.171059063351316,0.386962485421732
"592","1/0.484071",0.497797,"2",38,"Simulation",10,3.62571,0.389497410901235,0.12316989611864,0.278629662745892
"593","1/0.484071",0.497797,"2",40,"Simulation",10,3.48258166666667,0.36021519943545,0.113910047802782,0.257682430551749
"594","1/0.484071",0.497797,"2",42,"Simulation",10,3.41336166666667,0.411244992693445,0.130047085325059,0.294186945569112
"595","1/0.484071",0.497797,"2",44,"Simulation",10,3.30617833333333,0.457979198072668,0.144825738688703,0.32761858213219
"596","1/0.484071",0.497797,"2",46,"Simulation",10,2.82268333333333,0.493420093409507,0.156033133846708,0.352971471365181
"597","1/0.484071",0.497797,"2",48,"Simulation",10,3.01341166666667,0.434351692006334,0.137354065228797,0.310716482496774
"598","1/0.484071",0.497797,"2",50,"Simulation",10,2.529025,0.398716319778119,0.12608517107789,0.285224472876486
"599","1/0.484071",0.497797,"3",6,"Simulation",10,57.649245,7.58017800315056,2.39706275594628,5.42253268304067
"600","1/0.484071",0.497797,"3",8,"Simulation",10,37.3194183333333,3.90838615724746,1.2359402232375,2.79589102878712
"601","1/0.484071",0.497797,"3",10,"Simulation",10,32.0436016666667,3.39333834115589,1.07306780296301,2.42744801664091
"602","1/0.484071",0.497797,"3",12,"Simulation",10,24.4384316666667,4.15563317282274,1.3141265946272,2.97276088885953
"603","1/0.484071",0.497797,"3",14,"Simulation",10,19.8934866666667,2.17706986516904,0.688449939924985,1.5573819628293
"604","1/0.484071",0.497797,"3",16,"Simulation",10,16.7910033333333,2.0883169844443,0.660383814725839,1.49389197667806
"605","1/0.484071",0.497797,"3",18,"Simulation",10,14.9666533333333,1.92638699161647,0.609177054842772,1.37805423802489
"606","1/0.484071",0.497797,"3",20,"Simulation",10,12.8091616666667,0.992077479459139,0.313722445044979,0.709689476189066
"607","1/0.484071",0.497797,"3",22,"Simulation",10,11.2134966666667,1.26165631097565,0.398970756700875,0.902534555017905
"608","1/0.484071",0.497797,"3",24,"Simulation",10,10.80536,1.63686450609348,0.517622006034195,1.17094232857223
"609","1/0.484071",0.497797,"3",26,"Simulation",10,9.38322833333333,0.970329820344609,0.306845231387095,0.69413213805279
"610","1/0.484071",0.497797,"3",28,"Simulation",10,8.40908333333333,1.01504991740053,0.320986967775144,0.726122968317419
"611","1/0.484071",0.497797,"3",30,"Simulation",10,8.27965333333333,0.984841963251082,0.311434373918527,0.704513499701369
"612","1/0.484071",0.497797,"3",32,"Simulation",10,7.36773,1.00047176047411,0.316376949777662,0.715694383083786
"613","1/0.484071",0.497797,"3",34,"Simulation",10,6.50731833333333,0.589404971892819,0.186386217540883,0.421634917056974
"614","1/0.484071",0.497797,"3",36,"Simulation",10,6.18658833333333,0.600711799854613,0.189961750487978,0.429723334524065
"615","1/0.484071",0.497797,"3",38,"Simulation",10,6.706165,0.864482985375123,0.273373523224742,0.618413873682232
"616","1/0.484071",0.497797,"3",40,"Simulation",10,5.4141,0.556184934993371,0.175881119485174,0.397870734244353
"617","1/0.484071",0.497797,"3",42,"Simulation",10,5.30177166666667,0.609701755973898,0.192804624228169,0.436154361718369
"618","1/0.484071",0.497797,"3",44,"Simulation",10,4.68637666666667,0.833118123514544,0.263455083027144,0.59597680314545
"619","1/0.484071",0.497797,"3",46,"Simulation",10,4.55926333333333,0.346849410505339,0.109683414228361,0.248121121136848
"620","1/0.484071",0.497797,"3",48,"Simulation",10,4.422245,0.54988725309303,0.173889617606744,0.393365644005338
"621","1/0.484071",0.497797,"3",50,"Simulation",10,3.71997166666667,0.443204719791048,0.140153638427642,0.31704955706132
"622","1/0.484071",0.497797,"4",6,"Simulation",10,81.1542933333333,8.43249951214692,2.66659048266429,6.03224676060856
"623","1/0.484071",0.497797,"4",8,"Simulation",10,56.2832016666667,5.485491767023,1.73466480698944,3.92408441818513
"624","1/0.484071",0.497797,"4",10,"Simulation",10,41.8318233333333,5.56085331303447,1.75849622032822,3.97799482056906
"625","1/0.484071",0.497797,"4",12,"Simulation",10,32.0334316666667,3.28048650615497,1.03738091928977,2.34671867712153
"626","1/0.484071",0.497797,"4",14,"Simulation",10,26.6705816666667,2.13169636266997,0.674101578593343,1.52492371446851
"627","1/0.484071",0.497797,"4",16,"Simulation",10,22.8697233333333,2.42421421385198,0.766603845192677,1.73417837943126
"628","1/0.484071",0.497797,"4",18,"Simulation",10,19.3606133333333,2.11316072289595,0.668240094635912,1.51166411654958
"629","1/0.484071",0.497797,"4",20,"Simulation",10,18.3779683333333,3.55225389522468,1.12332131361151,2.54112935571017
"630","1/0.484071",0.497797,"4",22,"Simulation",10,15.109145,1.7092457905381,0.540510977915548,1.22272078026272
"631","1/0.484071",0.497797,"4",24,"Simulation",10,15.23877,1.4001079590385,0.44275301206914,1.00157689760269
"632","1/0.484071",0.497797,"4",26,"Simulation",10,12.8976983333333,1.69766344878377,0.536848319857333,1.21443527210145
"633","1/0.484071",0.497797,"4",28,"Simulation",10,11.89578,1.48481935108552,0.469541106332345,1.06217577691791
"634","1/0.484071",0.497797,"4",30,"Simulation",10,11.3169633333333,1.64378737555593,0.519811209578731,1.17589465105133
"635","1/0.484071",0.497797,"4",32,"Simulation",10,9.93051833333333,1.34008570684656,0.423772309347183,0.958639564985267
"636","1/0.484071",0.497797,"4",34,"Simulation",10,9.36585833333333,1.2705246364418,0.401775167451344,0.908878572884506
"637","1/0.484071",0.497797,"4",36,"Simulation",10,8.435875,1.3285020112534,0.420109223167538,0.950353088346035
"638","1/0.484071",0.497797,"4",38,"Simulation",10,8.229465,0.783403001056809,0.247733780915081,0.560412746964132
"639","1/0.484071",0.497797,"4",40,"Simulation",10,7.339085,0.756668345301205,0.239279540450257,0.541287926340613
"640","1/0.484071",0.497797,"4",42,"Simulation",10,6.74901333333333,0.697873156600612,0.220686869274931,0.499228382065795
"641","1/0.484071",0.497797,"4",44,"Simulation",10,6.18103,0.921813636657863,0.291503067004173,0.659425751001136
"642","1/0.484071",0.497797,"4",46,"Simulation",10,6.12864,0.895817469599419,0.283282357170281,0.64082921336711
"643","1/0.484071",0.497797,"4",48,"Simulation",10,5.39122333333333,0.428423473524347,0.135479397941778,0.306475690465582
"644","1/0.484071",0.497797,"4",50,"Simulation",10,5.18173666666667,0.473728160824354,0.149805997996751,0.338884711398483
"645","1/0.484071",0.497797,"5",6,"Simulation",10,96.9887366666667,16.3929526890948,5.18390680729217,11.7268119153944
"646","1/0.484071",0.497797,"5",8,"Simulation",10,69.2563916666667,11.1031134670467,3.51111276751565,7.94268889642776
"647","1/0.484071",0.497797,"5",10,"Simulation",10,54.2529666666667,4.5950576329222,1.45308480997761,3.28710621104411
"648","1/0.484071",0.497797,"5",12,"Simulation",10,42.3453933333333,6.02681738450612,1.90584699769381,4.31132543703051
"649","1/0.484071",0.497797,"5",14,"Simulation",10,34.450495,4.600320462214,1.45474906272748,3.29087101232294
"650","1/0.484071",0.497797,"5",16,"Simulation",10,30.5448733333333,2.63348061259731,0.832779690970303,1.88387854296135
"651","1/0.484071",0.497797,"5",18,"Simulation",10,26.44599,3.16817557478538,1.00186508436349,2.2663762767503
"652","1/0.484071",0.497797,"5",20,"Simulation",10,22.0794216666667,1.96884698080634,0.622604082369385,1.40842828451931
"653","1/0.484071",0.497797,"5",22,"Simulation",10,19.2929616666667,1.63307346978608,0.516423175091817,1.16823038456895
"654","1/0.484071",0.497797,"5",24,"Simulation",10,17.2551666666667,1.89154277616819,0.598158346432955,1.35312818787084
"655","1/0.484071",0.497797,"5",26,"Simulation",10,16.5014333333333,1.59119902453433,0.503181312816664,1.13827521097442
"656","1/0.484071",0.497797,"5",28,"Simulation",10,14.73891,1.21221715634953,0.383336723279697,0.867167914330759
"657","1/0.484071",0.497797,"5",30,"Simulation",10,13.3317433333333,0.916232612931891,0.289738192339222,0.655433327136375
"658","1/0.484071",0.497797,"5",32,"Simulation",10,13.5486116666667,1.58894323390065,0.502467969183971,1.13666151556619
"659","1/0.484071",0.497797,"5",34,"Simulation",10,11.00136,1.72090637379203,0.54419837810839,1.23106225902106
"660","1/0.484071",0.497797,"5",36,"Simulation",10,10.2716416666667,1.11248001150721,0.351797068777312,0.795820258986008
"661","1/0.484071",0.497797,"5",38,"Simulation",10,9.36948666666667,1.00897341969663,0.319065410481036,0.721776103720826
"662","1/0.484071",0.497797,"5",40,"Simulation",10,8.66464666666667,0.863845805528044,0.273172029265149,0.617958062678278
"663","1/0.484071",0.497797,"5",42,"Simulation",10,8.85840666666667,1.06264378516422,0.336037470254159,0.760169570304035
"664","1/0.484071",0.497797,"5",44,"Simulation",10,7.82681666666667,1.01636004216451,0.321401265602462,0.727060175115017
"665","1/0.484071",0.497797,"5",46,"Simulation",10,7.57401,0.560395660941865,0.177212667945175,0.400882906130758
"666","1/0.484071",0.497797,"5",48,"Simulation",10,6.95676166666667,1.34096998841059,0.424051943730706,0.959272141908918
"667","1/0.484071",0.497797,"5",50,"Simulation",10,6.70462333333333,0.678746467294083,0.214638479044229,0.485545972782014
"668","1/0.484071",0.497797,"6",6,"Simulation",10,144.1058,18.2251092242421,5.76328557539496,13.0374577456313
"669","1/0.484071",0.497797,"6",8,"Simulation",10,85.05231,12.3056681135489,3.89139393689221,8.80294466761023
"670","1/0.484071",0.497797,"6",10,"Simulation",10,65.6022533333333,6.46269536274089,2.04368371700693,4.62313375892129
"671","1/0.484071",0.497797,"6",12,"Simulation",10,52.8643083333333,8.58049771645644,2.7133916241876,6.13811829813264
"672","1/0.484071",0.497797,"6",14,"Simulation",10,43.784715,4.45765884658045,1.40963549871933,3.18881704036255
"673","1/0.484071",0.497797,"6",16,"Simulation",10,37.2761866666667,5.64252006881349,1.78432151606606,4.0364156983038
"674","1/0.484071",0.497797,"6",18,"Simulation",10,31.3862233333333,3.30704693177508,1.04578006334807,2.3657188610144
"675","1/0.484071",0.497797,"6",20,"Simulation",10,29.0990866666667,3.21680363839827,1.01724262828552,2.30116269787976
"676","1/0.484071",0.497797,"6",22,"Simulation",10,25.5135133333333,4.30458659774879,1.36122980343212,3.07931575004837
"677","1/0.484071",0.497797,"6",24,"Simulation",10,20.6090833333333,2.30589752797174,0.729188823934252,1.64953972109527
"678","1/0.484071",0.497797,"6",26,"Simulation",10,18.81827,2.0942186895102,0.662250097734521,1.49811380215396
"679","1/0.484071",0.497797,"6",28,"Simulation",10,16.367135,2.37918205314412,0.75236342561312,1.70196431227811
"680","1/0.484071",0.497797,"6",30,"Simulation",10,16.0783716666667,1.55018657777992,0.490212038400631,1.1089366739579
"681","1/0.484071",0.497797,"6",32,"Simulation",10,14.713,1.42334303301405,0.450100587605663,1.01819826823183
"682","1/0.484071",0.497797,"6",34,"Simulation",10,13.4072916666667,1.24899147308148,0.394965783306636,0.893474675767311
"683","1/0.484071",0.497797,"6",36,"Simulation",10,13.2088133333333,1.61704775590092,0.511355399391089,1.15676627946809
"684","1/0.484071",0.497797,"6",38,"Simulation",10,11.8228816666667,1.09813829942198,0.347261821203743,0.785560816202398
"685","1/0.484071",0.497797,"6",40,"Simulation",10,11.01628,1.10613775565877,0.349791471378852,0.791283282465394
"686","1/0.484071",0.497797,"6",42,"Simulation",10,9.99498166666667,1.10009850233631,0.347881691792281,0.786963060894265
"687","1/0.484071",0.497797,"6",44,"Simulation",10,9.61903666666667,1.3526596931989,0.427748552961309,0.967634452957992
"688","1/0.484071",0.497797,"6",46,"Simulation",10,9.32084166666667,1.28845644803083,0.407445704170779,0.921706218141287
"689","1/0.484071",0.497797,"6",48,"Simulation",10,8.43460166666667,0.967232092982054,0.305865643983505,0.691916157391172
"690","1/0.484071",0.497797,"6",50,"Simulation",10,7.53357,0.996894513433383,0.315245724937481,0.713135374708836
"691","1/0.484071",2.00885,"1",6,"Simulation",10,20.175704,1.27432304979846,0.402976331221531,0.911595794110929
"692","1/0.484071",2.00885,"1",8,"Simulation",10,13.4425848333333,0.777962276703923,0.246013272807455,0.556520687224813
"693","1/0.484071",2.00885,"1",10,"Simulation",10,10.1935068333333,0.508951348162645,0.160944547840731,0.364081861711228
"694","1/0.484071",2.00885,"1",12,"Simulation",10,8.44754966666667,0.47062515811602,0.14882474238235,0.336664956981831
"695","1/0.484071",2.00885,"1",14,"Simulation",10,6.6947125,0.447563198894963,0.141531910537904,0.320167425187834
"696","1/0.484071",2.00885,"1",16,"Simulation",10,5.79476466666667,0.442792509503849,0.140023286089392,0.316754679585659
"697","1/0.484071",2.00885,"1",18,"Simulation",10,4.91429,0.299858203846748,0.0948234899242786,0.21450563693373
"698","1/0.484071",2.00885,"1",20,"Simulation",10,4.35707933333333,0.301016703524473,0.095189839689297,0.215334377678756
"699","1/0.484071",2.00885,"1",22,"Simulation",10,3.9657415,0.204265854061473,0.064594534703381,0.146122989356871
"700","1/0.484071",2.00885,"1",24,"Simulation",10,3.48555716666667,0.231922826190213,0.0733404372144423,0.165907595367403
"701","1/0.484071",2.00885,"1",26,"Simulation",10,3.30873566666667,0.233942675326697,0.0739791695945638,0.167352508396206
"702","1/0.484071",2.00885,"1",28,"Simulation",10,2.87223983333333,0.17809691414177,0.0563191892935445,0.12740285746338
"703","1/0.484071",2.00885,"1",30,"Simulation",10,2.55733,0.194822274156236,0.0616082125267463,0.139367459254573
"704","1/0.484071",2.00885,"1",32,"Simulation",10,2.4993295,0.0875352641851088,0.0276810810409507,0.0626189557507842
"705","1/0.484071",2.00885,"1",34,"Simulation",10,2.2155315,0.105429693460812,0.0333397964349525,0.0754198593115619
"706","1/0.484071",2.00885,"1",36,"Simulation",10,2.055945,0.101979340790908,0.0322486991181786,0.072951625701112
"707","1/0.484071",2.00885,"1",38,"Simulation",10,1.9833715,0.0875428231205015,0.0276834713862034,0.0626243630874191
"708","1/0.484071",2.00885,"1",40,"Simulation",10,1.81191266666667,0.147105261542816,0.0465187682270073,0.105232764749274
"709","1/0.484071",2.00885,"1",42,"Simulation",10,1.66809966666667,0.113408776204696,0.0358630039459147,0.0811277512557112
"710","1/0.484071",2.00885,"1",44,"Simulation",10,1.62134283333333,0.105293184988247,0.0332966286656309,0.0753222070329889
"711","1/0.484071",2.00885,"1",46,"Simulation",10,1.4673955,0.090831663182233,0.0287234939317114,0.0649770575382117
"712","1/0.484071",2.00885,"1",48,"Simulation",10,1.42321783333333,0.103523064773771,0.0327368675046259,0.0740559393131653
"713","1/0.484071",2.00885,"1",50,"Simulation",10,1.31964683333333,0.0826781051018996,0.026145112474879,0.0591443534572123
"714","1/0.484071",2.00885,"2",6,"Simulation",10,56.0199483333333,7.39596766160516,2.33881033116218,5.29075654306496
"715","1/0.484071",2.00885,"2",8,"Simulation",10,35.5010933333333,3.43444650953603,1.0860673472149,2.45685502878344
"716","1/0.484071",2.00885,"2",10,"Simulation",10,24.1486566666667,1.8573047703794,0.587331338349494,1.32863579398316
"717","1/0.484071",2.00885,"2",12,"Simulation",10,18.2373366666667,0.905719703588883,0.286413718503345,0.647912844836011
"718","1/0.484071",2.00885,"2",14,"Simulation",10,15.1526616666667,0.869691799178676,0.275020694777437,0.622140034608518
"719","1/0.484071",2.00885,"2",16,"Simulation",10,12.6641383333333,0.738988604050608,0.233688715370825,0.528640601341224
"720","1/0.484071",2.00885,"2",18,"Simulation",10,10.8533166666667,0.506216602434419,0.16007974530847,0.362125542468468
"721","1/0.484071",2.00885,"2",20,"Simulation",10,9.16028833333333,0.480421654951456,0.151922666691411,0.34367294864738
"722","1/0.484071",2.00885,"2",22,"Simulation",10,8.21783,0.562937560612319,0.178016487199402,0.402701271614302
"723","1/0.484071",2.00885,"2",24,"Simulation",10,7.348,0.62836268666086,0.198705728651102,0.449503587357127
"724","1/0.484071",2.00885,"2",26,"Simulation",10,6.692895,0.456885347009213,0.144479832610551,0.326836088219844
"725","1/0.484071",2.00885,"2",28,"Simulation",10,6.122285,0.245994377187823,0.0777902523508085,0.175973776551261
"726","1/0.484071",2.00885,"2",30,"Simulation",10,5.57029,0.394264012268899,0.124677227820629,0.282039483952259
"727","1/0.484071",2.00885,"2",32,"Simulation",10,5.125985,0.281702700023655,0.0890822155093917,0.201517971892504
"728","1/0.484071",2.00885,"2",34,"Simulation",10,4.78833833333333,0.297474894889479,0.0940698214569935,0.212800720412086
"729","1/0.484071",2.00885,"2",36,"Simulation",10,4.39740833333333,0.278003453576781,0.087912411069551,0.198871690399845
"730","1/0.484071",2.00885,"2",38,"Simulation",10,3.77029,0.174389448903565,0.0551467858436818,0.124750696601583
"731","1/0.484071",2.00885,"2",40,"Simulation",10,3.901535,0.219421932945199,0.0693873076703566,0.15696499505378
"732","1/0.484071",2.00885,"2",42,"Simulation",10,3.39487666666667,0.240687165332004,0.076111964601865,0.172177225898752
"733","1/0.484071",2.00885,"2",44,"Simulation",10,3.14161333333333,0.17709740428628,0.0560031165248313,0.12668785118567
"734","1/0.484071",2.00885,"2",46,"Simulation",10,3.07351333333333,0.26562695016568,0.0839986170447591,0.190018073212945
"735","1/0.484071",2.00885,"2",48,"Simulation",10,2.811895,0.160745559055835,0.0508322090373543,0.114990445774707
"736","1/0.484071",2.00885,"2",50,"Simulation",10,2.714235,0.143283748195368,0.0453102995983404,0.102499018784918
"737","1/0.484071",2.00885,"3",6,"Simulation",10,207.206005,39.3386230899885,12.4399648979255,28.1411556988003
"738","1/0.484071",2.00885,"3",8,"Simulation",10,75.1317816666667,7.86566843749519,2.48734275821826,5.62676023683767
"739","1/0.484071",2.00885,"3",10,"Simulation",10,46.572165,4.62748617834441,1.46333961645165,3.31030419496247
"740","1/0.484071",2.00885,"3",12,"Simulation",10,34.7309433333333,3.37459353452885,1.06714017463892,2.41403878976917
