"","mechanism","parameter","connected.count","relative.disconnected.time","waiting.time"
"835","Intervall",8,44,0.0057851951077426,64.722570171151
"836","Intervall",8,13,0.0077690766398258,147.95845410061
"837","Intervall",8,32,0.0063610201107493,73.424422678673
"838","Intervall",8,35,0.009026032794648,63.900297617929
"839","Intervall",8,5,0.0027623920038275,321.38122133614
"840","Intervall",8,27,0.005055736677325,120.26469263084
"841","Intervall",8,23,0.0047380522774018,122.44657503074
"842","Intervall",8,20,0.0026466301880087,124.76000298176
"843","Intervall",8,37,0.0087986794374205,101.0289429883
"844","Intervall",8,40,0.0060945873821604,123.65862642726
"845","Intervall",8,13,0.0039422093615952,134.13453579066
"846","Intervall",8,14,0.0034866847407284,107.68446781514
"847","Intervall",8,10,0.002318117640798,164.1456399773
"848","Intervall",8,36,0.0074995383607545,172.96858711104
"849","Intervall",8,14,0.0026493414131052,253.70236660982
"850","Intervall",8,31,0.0070462329002079,142.17815196463
"851","Intervall",8,34,0.0065736354507276,67.443030711527
"852","Intervall",8,7,0.0020075331542396,209.60407038177
"853","Intervall",8,41,0.0080284945182838,71.555835838266
"854","Intervall",8,36,0.006114754200457,128.79237119639
"855","Intervall",8,18,0.0039922862471731,126.15741891694
"856","Intervall",8,31,0.0078422820885412,167.93578772406
"857","Intervall",8,10,0.0018975357733758,169.56514929545
"858","Intervall",8,22,0.0047212018582633,123.27526980693
"859","Intervall",8,12,0.0040300760363152,235.48548610314
"860","Intervall",8,26,0.0044468188070536,98.064753399467
"861","Intervall",8,27,0.0094977980496402,94.050049924454
"862","Intervall",8,19,0.0070183743994509,141.57899256554
"863","Intervall",8,12,0.0042644745140919,286.88565014368
"864","Intervall",8,23,0.0067557397662077,88.243652993634
"865","Intervall",8,20,0.0040433163072599,175.66679726562
"866","Intervall",8,15,0.0059853530472906,232.09363468026
"867","Intervall",8,32,0.0063320780742816,61.948658651444
"868","Intervall",8,44,0.0075020510931812,60.370225607333
"869","Intervall",8,42,0.0072733857315971,74.160014984582
"870","Intervall",8,37,0.0056595537229154,97.919821656584
"871","Intervall",8,34,0.0040233769570758,72.020343758163
"872","Intervall",8,14,0.0033172238879515,248.73137702949
"873","Intervall",8,30,0.0055026112410183,80.774363948665
"874","Intervall",8,19,0.013850094686476,129.69602554279
"875","Intervall",8,30,0.0056354713475187,121.18814926508
"876","Intervall",8,22,0.0050314215872186,177.16688591501
"877","Intervall",8,22,0.0047906442388536,145.38135370091
"878","Intervall",8,15,0.0031059863780106,161.41811423711
"879","Intervall",8,15,0.0063772235775567,135.77808571086
"880","Intervall",8,40,0.0057917792527196,166.42101650045
"881","Intervall",8,29,0.0034965557286555,158.2155846651
"882","Intervall",8,28,0.0077418714143262,60.28671224304
"883","Intervall",8,24,0.004934280624153,123.46716191076
"884","Intervall",8,27,0.005946951545944,117.59611688251
"885","Intervall",8,22,0.0049525033722615,105.68804323823
"886","Intervall",8,22,0.003346632627099,129.73997172479
"887","Intervall",8,24,0.0072570770645615,112.70224305685
"888","Intervall",8,40,0.0086496861172297,58.942439826905
"889","Intervall",8,31,0.0039074860133334,91.00489956124
"890","Intervall",8,16,0.0039534679184341,114.15255958451
"891","Intervall",8,27,0.0056540569352066,146.65216146866
"892","Intervall",8,28,0.0028700265387259,99.254996681976
"893","Intervall",8,23,0.0045301903714144,73.263991044185
"894","Intervall",8,49,0.0088659930457315,70.051677225038
"895","Intervall",8,28,0.0052702696101327,101.54213258081
"896","Intervall",8,35,0.012447449567356,108.19951271498
"897","Intervall",8,17,0.0066081702742425,141.96739040743
"898","Intervall",8,31,0.0050302527809234,99.448274904317
"899","Intervall",8,23,0.0062879929304223,136.07333113226
"900","Intervall",8,28,0.0072561611607366,148.17007259732
"901","Size",16,73,0.020451542315978,147.22714144243
"902","Size",16,53,0.011481218503629,166.00531800817
"903","Size",16,61,0.014920733119716,85.593483227945
"904","Size",16,59,0.016892611956378,133.19465927575
"905","Size",16,33,0.011370428901193,151.83693404392
"906","Size",16,115,0.031128143978673,62.88234977585
"907","Size",16,59,0.01815168592846,145.6832300614
"908","Size",16,9,0.0072082704040343,272.69814920712
"909","Size",16,21,0.0061647628758139,176.38289783303
"910","Size",16,39,0.014786308175608,104.21257729621
"911","Size",16,17,0.0076350095361758,324.91627487102
"912","Size",16,29,0.0074208451829404,264.71981867285
"913","Size",16,47,0.012263608068264,136.65591693314
"914","Size",16,11,0.0042952267452644,224.37822994602
"915","Size",16,45,0.010807154216954,129.82144337793
"916","Size",16,55,0.018409689712953,118.14560414974
"917","Size",16,41,0.011441988207289,142.91795256503
"918","Size",16,59,0.01646949474194,130.84341888259
"919","Size",16,59,0.019269301018494,137.84459562447
"920","Size",16,39,0.013904257524121,151.00517685899
"921","Size",16,87,0.023038717095434,97.489232965865
"922","Size",16,85,0.022645235894769,81.572818599572
"923","Size",16,110,0.027664470779748,66.971304292846
"924","Size",16,53,0.015097907136085,179.26052528161
"925","Size",16,13,0.0058009645506037,224.45027346423
"926","Size",16,52,0.015785060096925,84.64838904694
"927","Size",16,33,0.0097539561691478,186.39832656642
"928","Size",16,61,0.02027196532232,98.008706347905
"929","Size",16,41,0.012780405303333,153.88099180161
"930","Size",16,27,0.0097843757782512,131.82334984419
"931","Size",16,95,0.025446869248301,81.872466486663
"932","Size",16,31,0.010114488485944,230.22059474862
"933","Size",16,13,0.0039149633243349,181.56368847626
"934","Size",16,86,0.019903262456292,106.16040392806
"935","Size",16,63,0.017887395055369,121.7909949355
"936","Size",16,89,0.035308874340774,67.17713284156
"937","Size",16,58,0.017354642855826,122.73897030315
"938","Size",16,79,0.027743007962107,70.690850391233
"939","Size",16,22,0.0070391837183919,179.3283038818
"940","Size",16,71,0.019526083718197,83.744687948775
"941","Size",16,75,0.022056933167145,84.797925270202
"942","Size",16,43,0.015008950499771,113.80978721146
"943","Size",16,73,0.0230965361128,177.34723914731
"944","Size",16,47,0.014068505602098,269.11336710417
"945","Size",16,71,0.029624348178172,94.252871131738
"946","Size",16,83,0.025757072126341,77.324522626639
"947","Size",16,92,0.026075874806694,65.602004180962
"948","Size",16,19,0.0071213330019091,180.79483985785
"949","Size",16,91,0.022337975649393,76.434157952767
"950","Size",16,85,0.01994368142243,87.435669262057
"951","Size",16,103,0.031472070361527,61.037460684026
"952","Size",16,13,0.010485676720707,319.02305031206
"953","Size",16,23,0.0088464167348931,186.88578599429
"954","Size",16,47,0.01774064453928,119.25883580326
"955","Size",16,45,0.015325281304281,104.86161598064
"956","Size",16,81,0.025188514328647,96.814786605633
"957","Size",16,85,0.024158184672056,83.54207221129
"958","Size",16,57,0.01448973901247,93.277945182221
"959","Size",16,72,0.019748989609193,111.9483394998
"960","Size",16,79,0.022902975087291,118.9992176929
"961","Size",16,97,0.029745392554648,70.816024337167
"962","Size",16,33,0.013656779740567,152.31849524928
"963","Size",16,63,0.014995530230471,151.65524876477
"964","Size",16,47,0.012446697318388,121.18260303707
"965","Size",16,67,0.019722758234729,150.9890158596
"966","Size",16,31,0.01103092310106,156.75820755333
"967","Size",16,14,0.0074512052706326,366.63021643634
"968","Size",16,57,0.013493287395535,145.42386548742
"969","Size",16,17,0.0076964365771401,169.31708633973
"970","Size",16,73,0.027153416121703,103.5880152668
"971","Size",16,81,0.022726330297404,92.428956176324
"972","Size",16,27,0.0063248256392207,362.96757913017
"973","Size",16,59,0.017155478532683,84.645685724766
"974","Size",16,41,0.010271620015866,166.43312536769
"975","Size",16,88,0.030092619015682,72.146175805453
"976","Size",16,41,0.013205827800318,143.74452706381
"977","Size",16,49,0.012837103855199,506.95353455819
"978","Size",16,53,0.015545064404178,169.69757316078
"979","Size",16,26,0.011636016335854,373.88721262046
"980","Size",16,58,0.016193301911106,115.59426360382
"981","Size",16,85,0.028879153519264,77.84274058901
"982","Size",16,41,0.013917194209523,181.71526155278
"983","Size",16,30,0.010001004190067,351.31310956696
"984","Size",16,41,0.011996616858915,121.3512693764
"985","Size",16,75,0.018510612000124,112.34540440411
"986","Size",16,49,0.01320771318477,151.4865610491
"987","Size",16,59,0.014489095850867,102.79731885458
"988","Size",16,105,0.02679511576299,87.078482716713
"989","Size",16,41,0.013025624938672,135.29251350895
"990","Size",16,87,0.0309573224539,244.32475919677
"991","Size",16,11,0.0049758658574107,321.71022734542
"992","Size",16,65,0.018508747696094,143.53485626711
"993","Size",16,37,0.013388807177149,109.83243821802
"994","Size",16,89,0.025945229547305,94.000992339755
"995","Size",16,26,0.0089092938929613,189.12141797165
"996","Size",16,71,0.027763394570193,140.85565200773
"997","Size",16,80,0.027205846565542,104.82733792944
"998","Size",16,43,0.015831100501574,91.76379611612
"999","Size",16,35,0.012791345293711,227.10954218281
"1000","Size",16,55,0.013380194278057,117.91387518798
"1001","Intervall",16,40,0.0061816657133581,81.876676773779
"1002","Intervall",16,30,0.0057793326420963,115.52175131212
"1003","Intervall",16,54,0.0075132726316753,64.113278992656
"1004","Intervall",16,28,0.0048595120757936,82.270320613199
"1005","Intervall",16,51,0.0081329099095296,70.125804407501
"1006","Intervall",16,5,0.0025903613253664,460.42289278783
"1007","Intervall",16,47,0.0078565199099687,75.4500977422
"1008","Intervall",16,34,0.0042510610436878,108.41504190352
"1009","Intervall",16,24,0.0072082542231371,93.026591905149
"1010","Intervall",16,41,0.010052682967279,71.927832785783
"1011","Intervall",16,13,0.0028906515593623,330.88256935755
"1012","Intervall",16,20,0.0040132834190754,114.92232091311
"1013","Intervall",16,33,0.0074557935634727,140.36735760994
"1014","Intervall",16,10,0.0031044322528064,170.41691012864
"1015","Intervall",16,37,0.0080869424047903,79.256535054607
"1016","Intervall",16,44,0.0054717454142592,57.68556642302
"1017","Intervall",16,51,0.0085771379078267,72.551950667632
"1018","Intervall",16,42,0.0054802007073108,84.788426570231
"1019","Intervall",16,29,0.008913763014422,77.597805518176
"1020","Intervall",16,29,0.0066911893416431,77.211967078499
"1021","Intervall",16,45,0.0080140374151822,80.202031144851
"1022","Intervall",16,22,0.0042179150974446,111.65631791151
"1023","Intervall",16,39,0.005262094353359,74.253019742444
"1024","Intervall",16,33,0.0065715234718167,129.66485471363
"1025","Intervall",16,45,0.0085149866282708,79.017843872099
"1026","Intervall",16,20,0.0036097574692905,140.26430540639
"1027","Intervall",16,28,0.0049688477352992,81.843218560363
"1028","Intervall",16,18,0.0066823286327069,118.61471572634
"1029","Intervall",16,8,0.0025632342017099,226.96688292014
"1030","Intervall",16,33,0.0054311317491576,89.692621489433
"1031","Intervall",16,35,0.0063761989309989,79.20941340306
"1032","Intervall",16,32,0.0043265886283689,116.08283224098
"1033","Intervall",16,19,0.0063164371023248,271.80344825407
"1034","Intervall",16,14,0.0033829500581536,256.1653976238
"1035","Intervall",16,21,0.0040535259787372,88.087151698763
"1036","Intervall",16,25,0.010246027961985,116.9624590282
"1037","Intervall",16,36,0.0072851910471029,100.40899012819
"1038","Intervall",16,27,0.0047540187524469,197.42034348751
"1039","Intervall",16,19,0.0041571621054788,137.41289883865
"1040","Intervall",16,7,0.010409690555618,196.73864563149
"1041","Intervall",16,51,0.0084909351097984,101.02705250477
"1042","Intervall",16,34,0.0072529032152281,94.455668175543
"1043","Intervall",16,47,0.011490836176637,56.691639502492
"1044","Intervall",16,38,0.0051090651140696,124.09049486992
"1045","Intervall",16,17,0.0051920286525035,124.31288508996
"1046","Intervall",16,36,0.0049599401854809,77.236956841805
"1047","Intervall",16,18,0.0036044096626939,141.94404458842
"1048","Intervall",16,43,0.019177568260722,79.727655747108
"1049","Intervall",16,44,0.0052097083121839,77.488574050581
"1050","Intervall",16,27,0.0057467444831271,281.60142866541
"1051","Intervall",16,14,0.0038761641440344,215.63391221116
"1052","Intervall",16,34,0.0053024307753077,77.954121250425
"1053","Intervall",16,33,0.0069021394160435,124.06307033055
"1054","Intervall",16,28,0.0043743014899277,167.49897214539
"1055","Intervall",16,21,0.0069786805113031,126.17734558564
"1056","Intervall",16,21,0.0038660548738258,118.73316675396
"1057","Intervall",16,23,0.0044731284460276,426.33408362033
"1058","Intervall",16,36,0.0059385556307877,96.504977638347
"1059","Intervall",16,24,0.0057508435808393,159.49643425548
"1060","Intervall",16,59,0.010011494378716,64.750293749079
"1061","Intervall",16,27,0.0058845816191168,136.51313116014
"1062","Intervall",16,13,0.0064115747356284,103.73340032832
"1063","Intervall",16,24,0.0044849150946413,103.67294437637
"1064","Intervall",16,53,0.014380104965382,74.357915517468
"1065","Intervall",16,35,0.0064280316964797,87.868294542685
"1066","Intervall",16,9,0.0042621665059708,481.36829978733
"1067","Intervall",16,16,0.0037120196417717,220.47929258347
"1068","Intervall",16,14,0.0030537393137573,183.907975401
"1069","Intervall",16,39,0.0082714045525932,81.398264212012
"1070","Intervall",16,16,0.0045550464931206,220.32203426306
"1071","Intervall",16,27,0.0046925805217513,164.27577398383
"1072","Intervall",16,26,0.0041863838115749,108.46108622999
"1073","Intervall",16,22,0.0053983995567738,85.956000409346
"1074","Intervall",16,36,0.0059006573117644,86.740066516877
"1075","Intervall",16,19,0.0066171159427522,129.200820394
"1076","Intervall",16,25,0.0056849445693344,201.5559833718
"1077","Intervall",16,31,0.0080944384622842,172.18133877205
"1078","Intervall",16,13,0.0048619621949804,240.25477244924
"1079","Intervall",16,19,0.0046526130296607,195.22384045703
"1080","Intervall",16,57,0.011118797317496,110.13458495163
"1081","Intervall",16,42,0.0051208508764186,96.65976092365
"1082","Intervall",16,31,0.0074810275132926,107.76136444995
"1083","Intervall",16,27,0.0059205202276415,86.181799191203
"1084","Intervall",16,47,0.0076781100957156,72.33861659512
"1085","Intervall",16,9,0.0031568105089828,291.91439034668
"1086","Intervall",16,30,0.0074939337305011,96.935296544464
"1087","Intervall",16,30,0.0037516524922764,131.32781380342
"1088","Intervall",16,49,0.0068732379154046,121.72024752263
"1089","Intervall",16,24,0.0035496480853303,235.6197042566
"1090","Intervall",16,38,0.0057254138685424,99.132041658881
"1091","Intervall",16,26,0.0043237280341505,113.19567263831
"1092","Intervall",16,27,0.0051357669690647,102.40720668109
"1093","Intervall",16,7,0.0029136837055513,518.48540314173
"1094","Intervall",16,26,0.0045069197773137,178.5368936605
"1095","Intervall",16,22,0.0040086947575831,93.913924073687
"1096","Intervall",16,27,0.0042104007110698,84.42798632001
"1097","Intervall",16,35,0.0078343697138841,97.538371900623
"1098","Intervall",16,29,0.0039923040764666,147.6791360144
"1099","Intervall",16,15,0.0073621324954631,152.74122706882
"1100","Intervall",16,24,0.0041035725794775,126.09238129865
"1101","Size",32,67,0.045959796694887,101.78498344618
"1102","Size",32,60,0.038153003000542,117.49576728248
"1103","Size",32,142,0.077883436681816,82.212284674452
"1104","Size",32,35,0.030974864270504,223.15906411241
"1105","Size",32,73,0.041061664085495,255.14211684322
"1106","Size",32,91,0.05756497894633,110.96511538051
"1107","Size",32,105,0.072604768741519,83.22505308073
"1108","Size",32,5,0.0071197494337395,450.03779976584
"1109","Size",32,29,0.014851602044327,296.98734842841
"1110","Size",32,59,0.037747759855885,140.11737135667
"1111","Size",32,83,0.053346134621951,103.26419919581
"1112","Size",32,87,0.053644758571976,145.62696952819
"1113","Size",32,107,0.066684005923079,93.170303866818
"1114","Size",32,35,0.02038697232222,121.32601205224
"1115","Size",32,131,0.081140676309814,79.57925315079
"1116","Size",32,75,0.044761022283758,124.49445724895
"1117","Size",32,83,0.061923358735394,108.64954554162
"1118","Size",32,83,0.047845282835264,237.18789410062
"1119","Size",32,123,0.073032659527852,88.076676699264
"1120","Size",32,83,0.051175932779544,89.127460544605
"1121","Size",32,23,0.015498625217432,334.55980050216
"1122","Size",32,4,0.006127550901528,492.70194402766
"1123","Size",32,95,0.063970056220239,90.74587684623
"1124","Size",32,63,0.03889980526674,196.6259730002
"1125","Size",32,25,0.020438625625797,271.49194047538
"1126","Size",32,75,0.052899720622659,138.48028687526
"1127","Size",32,77,0.053165616122344,149.15247806488
"1128","Size",32,121,0.075433753228558,96.577317499589
"1129","Size",32,65,0.045175697652538,192.54600143161
"1130","Size",32,59,0.035151982793538,183.27179772193
"1131","Size",32,71,0.038805002071523,112.96055232685
"1132","Size",32,77,0.050392995434391,107.89186055997
"1133","Size",32,117,0.071801648587945,87.461384073751
"1134","Size",32,121,0.082185318054938,77.492082554651
"1135","Size",32,55,0.032739973936146,288.25227986801
"1136","Size",32,31,0.017685867958863,268.81312941077
"1137","Size",32,79,0.053439576308937,168.91278655612
"1138","Size",32,49,0.029328771160754,164.23709585413
"1139","Size",32,13,0.012809345694858,278.15731690782
"1140","Size",32,109,0.075240181535427,80.93186172924
"1141","Size",32,95,0.05751641379251,105.10825662394
"1142","Size",32,39,0.024793490415386,334.37951219424
"1143","Size",32,91,0.05871392382786,119.07683618736
"1144","Size",32,75,0.043941129683542,162.79948098519
"1145","Size",32,89,0.058030491933102,108.55350859443
"1146","Size",32,62,0.041162424847001,141.35923691293
"1147","Size",32,11,0.01337858828787,280.35904512979
"1148","Size",32,97,0.066189761199729,126.93129408789
"1149","Size",32,115,0.071882060907212,95.641337801515
"1150","Size",32,69,0.038130240977865,132.69567569291
"1151","Size",32,67,0.045427373765921,252.70210368548
"1152","Size",32,69,0.046371417689206,145.05717019451
"1153","Size",32,35,0.025782956164789,138.31522235616
"1154","Size",32,67,0.040797763078727,132.17861750171
"1155","Size",32,55,0.036334730521389,140.96572847281
"1156","Size",32,13,0.011433317368409,260.92724276689
"1157","Size",32,89,0.049664636849971,119.27840647613
"1158","Size",32,83,0.054240244626867,110.93463533723
"1159","Size",32,117,0.075112871874469,90.474424761165
"1160","Size",32,69,0.038437409369742,131.63734700838
"1161","Size",32,123,0.078694973732986,116.50599453726
"1162","Size",32,101,0.070010974165642,99.408494085849
"1163","Size",32,73,0.044605111493746,177.12883736224
"1164","Size",32,5,0.0062039023595007,651.81934215797
"1165","Size",32,69,0.04572786630951,100.99516495283
"1166","Size",32,7,0.0073209211363223,383.11636935446
"1167","Size",32,41,0.030148393185538,276.02644279477
"1168","Size",32,111,0.076499606484854,101.25764691211
"1169","Size",32,123,0.077147111240379,76.808202136615
"1170","Size",32,37,0.026218899329704,158.05571449957
"1171","Size",32,3,0.0061964604791861,431.3109336154
"1172","Size",32,59,0.045295358639141,99.316985999055
"1173","Size",32,94,0.058586742782939,89.564654850336
"1174","Size",32,102,0.059868971322216,95.971883080992
"1175","Size",32,75,0.041917923346619,100.51599150356
"1176","Size",32,79,0.049044853847691,114.7694655647
"1177","Size",32,59,0.03575396078051,157.29933474307
"1178","Size",32,76,0.055408084901515,126.68674128835
"1179","Size",32,85,0.047245029194611,297.27973782477
"1180","Size",32,47,0.03505203009715,178.74118360861
"1181","Size",32,127,0.075561558908277,77.304441035091
"1182","Size",32,85,0.058807429444504,90.223091205758
"1183","Size",32,95,0.064049328503921,105.03294889484
"1184","Size",32,49,0.033787247738445,135.46161026274
"1185","Size",32,77,0.052435014853487,94.947173291739
"1186","Size",32,94,0.061452274372374,124.59697968864
"1187","Size",32,27,0.021258656228227,306.38764453708
"1188","Size",32,139,0.084103742514576,119.95791333439
"1189","Size",32,41,0.022855801511205,229.45629711029
"1190","Size",32,111,0.06289245470124,98.455775089549
"1191","Size",32,65,0.049432651444772,121.15539575118
"1192","Size",32,31,0.025880764555416,228.73433280036
"1193","Size",32,49,0.029502831050373,164.5812345733
"1194","Size",32,49,0.031108289208873,126.42656687294
"1195","Size",32,71,0.047434139710658,117.90898701338
"1196","Size",32,53,0.037180469436143,166.58571942124
"1197","Size",32,123,0.075477898707116,101.44188676539
"1198","Size",32,13,0.012608120443373,368.18769124711
"1199","Size",32,119,0.067427658662784,107.74180129232
"1200","Size",32,119,0.073238078149984,83.866486936951
"1201","Intervall",32,147,0.070663564280576,82.3562645115
"1202","Intervall",32,99,0.046550597649218,100.3805733204
"1203","Intervall",32,50,0.030401794097086,195.12708306847
"1204","Intervall",32,33,0.017743930343802,200.33060979935
"1205","Intervall",32,90,0.042524192546525,105.73253732869
"1206","Intervall",32,6,0.0067431483790492,288.27437709604
"1207","Intervall",32,72,0.03624650395079,121.40297679087
"1208","Intervall",32,62,0.03022129502207,153.69509671922
"1209","Intervall",32,37,0.021206804847357,220.06805901617
"1210","Intervall",32,65,0.032833930091006,129.61532032606
"1211","Intervall",32,85,0.042631886681749,175.10991464716
"1212","Intervall",32,60,0.031584805540217,183.24995689043
"1213","Intervall",32,73,0.030752876617732,185.93455433417
"1214","Intervall",32,50,0.024637648605602,181.52533792711
"1215","Intervall",32,71,0.037216258681808,124.20886626779
"1216","Intervall",32,81,0.041393313957055,214.73377989336
"1217","Intervall",32,107,0.054867343532702,123.06204224098
"1218","Intervall",32,101,0.047106009700975,154.66173250424
"1219","Intervall",32,111,0.05250195960221,93.283719822578
"1220","Intervall",32,91,0.043821356496618,101.61715312782
"1221","Intervall",32,106,0.05553128133482,124.92916310638
"1222","Intervall",32,96,0.045560803069455,147.25739948925
"1223","Intervall",32,74,0.037377601274647,300.14716707694
"1224","Intervall",32,71,0.032869903274498,152.41966746476
"1225","Intervall",32,72,0.038783344015851,158.08839102224
"1226","Intervall",32,64,0.032108404381191,140.76973127398
"1227","Intervall",32,70,0.039286463724887,149.05056078894
"1228","Intervall",32,66,0.034996184745485,262.61122957107
"1229","Intervall",32,100,0.050728699370829,105.64264730158
"1230","Intervall",32,99,0.048547336743338,141.47832318682
"1231","Intervall",32,87,0.042823750076759,98.28477928107
"1232","Intervall",32,70,0.037770510136258,138.12538878089
"1233","Intervall",32,105,0.045486604941957,107.56629591888
"1234","Intervall",32,104,0.049978034620915,126.15359860597
"1235","Intervall",32,8,0.0066865208695073,328.41424971066
"1236","Intervall",32,75,0.040399108666274,161.13857888789
"1237","Intervall",32,66,0.033230259853648,155.55441375675
"1238","Intervall",32,119,0.056943418362917,105.18981110519
"1239","Intervall",32,56,0.027768978860272,157.60302109246
"1240","Intervall",32,111,0.056367747411543,118.30041377445
"1241","Intervall",32,77,0.041249577381532,153.10991215228
"1242","Intervall",32,58,0.031265797076908,286.91918550815
"1243","Intervall",32,75,0.038215636530834,144.61908911731
"1244","Intervall",32,90,0.045182311032457,124.60058738522
"1245","Intervall",32,89,0.045092984201587,121.70964795379
"1246","Intervall",32,108,0.051879398555107,127.49708598838
"1247","Intervall",32,101,0.051631458374069,97.992965472654
"1248","Intervall",32,62,0.027404288295581,198.67930231724
"1249","Intervall",32,114,0.053520695903713,87.914947298638
"1250","Intervall",32,51,0.037306857962155,345.59580546016
"1251","Intervall",32,126,0.059920776159469,107.62521200942
"1252","Intervall",32,115,0.050597941654742,195.67919878246
"1253","Intervall",32,60,0.034262419125966,155.81138754427
"1254","Intervall",32,94,0.048623755458588,99.145860388505
"1255","Intervall",32,157,0.077594352980145,81.167406076336
"1256","Intervall",32,65,0.035654217019228,147.68178975458
"1257","Intervall",32,57,0.033150668560888,249.59261629296
"1258","Intervall",32,28,0.013069199152948,417.15692709771
"1259","Intervall",32,76,0.038397486987686,113.42848132751
"1260","Intervall",32,31,0.017728082790296,326.74372462799
"1261","Intervall",32,95,0.042614490068693,100.99492357692
"1262","Intervall",32,41,0.021004515725475,221.1139176138
"1263","Intervall",32,100,0.047939025128883,97.676763696785
"1264","Intervall",32,111,0.056634986721204,105.39835916732
"1265","Intervall",32,93,0.045228291153928,137.70665352389
"1266","Intervall",32,51,0.026551863184148,177.34064991541
"1267","Intervall",32,51,0.027882772117599,232.29799457743
"1268","Intervall",32,74,0.035063187982323,181.8479989181
"1269","Intervall",32,17,0.012558418720439,234.73591575123
"1270","Intervall",32,74,0.034791797413235,338.70908810941
"1271","Intervall",32,39,0.021667520720087,404.3008646617
"1272","Intervall",32,30,0.015855114071288,232.44619100914
"1273","Intervall",32,80,0.033994310661616,120.74896773991
"1274","Intervall",32,37,0.024207080318599,298.86992476316
"1275","Intervall",32,114,0.05471756251459,80.373035481787
"1276","Intervall",32,66,0.03196398003368,159.84602115893
"1277","Intervall",32,53,0.024460374283973,228.92287069595
"1278","Intervall",32,106,0.045753861434221,155.31990920743
"1279","Intervall",32,19,0.014606940013687,251.71562357005
"1280","Intervall",32,75,0.03615994558875,126.85503935063
"1281","Intervall",32,78,0.032257540142525,120.45047460547
"1282","Intervall",32,29,0.01532129077637,160.3537424321
"1283","Intervall",32,161,0.073188954173943,71.986131518525
"1284","Intervall",32,58,0.029808867455642,134.27295726765
"1285","Intervall",32,112,0.051898659856719,112.88296779574
"1286","Intervall",32,118,0.057433663277576,99.908926693573
"1287","Intervall",32,69,0.036549348892174,148.43794312898
"1288","Intervall",32,184,0.090735731457528,73.578705518636
"1289","Intervall",32,32,0.019210671620544,189.22763893248
"1290","Intervall",32,110,0.051570207253364,92.337925968719
"1291","Intervall",32,113,0.054218562426169,107.6912683809
"1292","Intervall",32,105,0.052150377250625,107.43711984788
"1293","Intervall",32,94,0.042578775522851,123.98154761093
"1294","Intervall",32,52,0.023239102388395,125.0659933983
"1295","Intervall",32,60,0.027815761280711,173.7876302843
"1296","Intervall",32,113,0.057217895592439,120.39295660886
"1297","Intervall",32,161,0.073148480722523,68.388484458909
"1298","Intervall",32,74,0.034312393326229,133.12410668627
"1299","Intervall",32,11,0.011412568608617,202.36397983705
"1300","Intervall",32,88,0.040509628225343,126.63853249284
"1301","Size",64,37,0.053704031408647,174.66092746737
"1302","Size",64,13,0.019508244778539,324.30402157019
"1303","Size",64,45,0.076570972039365,250.17051289285
"1304","Size",64,39,0.076053190239641,250.32414592963
"1305","Size",64,17,0.032944754299651,363.77775731339
"1306","Size",64,75,0.12794171854115,116.34201450092
"1307","Size",64,77,0.12154035660676,102.84721075674
"1308","Size",64,20,0.030008488158009,228.24310938393
"1309","Size",64,35,0.059939219328175,179.1312125466
"1310","Size",64,37,0.074765643884583,190.53063189453
"1311","Size",64,59,0.098547593903173,198.6868071627
"1312","Size",64,75,0.14024874708213,145.74319457419
"1313","Size",64,79,0.13468767154519,132.68985289316
"1314","Size",64,59,0.087012871459765,149.74034491106
"1315","Size",64,47,0.079018776287671,150.47826863324
"1316","Size",64,35,0.042341323560939,300.04620688011
"1317","Size",64,61,0.082856230335839,130.04392769463
"1318","Size",64,67,0.10747251992752,126.79238197612
"1319","Size",64,49,0.08679499084099,139.39108380587
"1320","Size",64,47,0.062536435197028,164.96714301312
"1321","Size",64,49,0.078389695877508,266.81223312419
"1322","Size",64,89,0.1592034624173,105.51972524459
"1323","Size",64,72,0.11510214629792,116.56858917534
"1324","Size",64,45,0.063888770834839,143.43027474244
"1325","Size",64,61,0.092475606785063,153.59833225074
"1326","Size",64,51,0.083071116809954,151.49360166742
"1327","Size",64,61,0.097038354699409,133.22056589074
"1328","Size",64,21,0.035092766817842,295.81411142993
"1329","Size",64,45,0.066773883356892,195.10691095794
"1330","Size",64,39,0.071948333728106,317.3418805486
"1331","Size",64,59,0.085794971941689,117.92564412927
"1332","Size",64,51,0.075035828235371,183.63643540353
"1333","Size",64,71,0.1056496048565,122.1660582774
"1334","Size",64,61,0.10199190187962,149.15004398277
"1335","Size",64,41,0.074226676254774,165.27784570893
"1336","Size",64,47,0.076036775234135,143.98008109529
"1337","Size",64,43,0.079588393275337,143.94391176146
"1338","Size",64,37,0.054086315433168,165.06902300919
"1339","Size",64,55,0.086394617246174,131.1284218009
"1340","Size",64,57,0.092183659775532,163.05694045961
"1341","Size",64,83,0.14450787705752,103.74579549698
"1342","Size",64,59,0.097128054708616,138.78111807171
"1343","Size",64,33,0.050445744373064,302.29808882279
"1344","Size",64,51,0.095830130269653,132.16144521068
"1345","Size",64,57,0.082771109112298,121.67897281824
"1346","Size",64,75,0.10947875069176,140.03060745608
"1347","Size",64,29,0.047107132229182,332.32408915692
"1348","Size",64,81,0.13765963053328,113.7426164434
"1349","Size",64,51,0.083299910101202,149.83763746982
"1350","Size",64,25,0.040961719380297,207.41844863362
